Gene,Variance
CSRP2,1.579814586737795
PITPNM3,1.5794252136648497
MUC12,1.5792868234765232
CYP3A5,1.5792795073294394
SOHLH1,1.5786736174007479
NRN1,1.578481072004081
ZDHHC2,1.57830127378976
CRMP1,1.5781315758154915
NCAPH,1.5780844118819621
EGFL8,1.5779082012097412
SATB1,1.577895232325149
ISLR2,1.5777173697530962
LOC145820,1.5776754155310044
FYB,1.5767122741849835
RHOU,1.576259759345514
ALOX12B,1.5762233969316812
GGTLC1,1.5759129902086393
HS3ST3A1,1.5757351490638851
AURKA,1.5756885596935906
CDCA7L,1.5756477438197651
CACNA1A,1.5755540404723107
C19orf46,1.5752601214977695
TCEAL7,1.5750217698845117
BAI3,1.5737013294549338
OSMR,1.573668016656747
ZNF578,1.5736439389456143
CYSLTR2,1.5731474281738849
MMP20,1.573041514144546
ASTL,1.572308438429321
NCRNA00087,1.5713355311232808
NR5A1,1.5711156891274933
TCEAL5,1.5709226683387336
MAN2A1,1.5709199748592508
C1orf158,1.570653223086568
ACN9,1.5704971051873007
WASF1,1.5704742164291714
CAPN14,1.5694999214221528
ANO7,1.5694097693198465
ANKRD20A3,1.5693793713049828
PLEKHF1,1.5693125092124836
OBSCN,1.5679369653876183
S100A6,1.5678971360941165
KHDRBS3,1.567263885850034
MXRA8,1.567187962866434
CCDC155,1.5671568942233791
LOC728819,1.5670052208992629
CD300LB,1.566495759798423
CXCL12,1.5660602494439673
HPCAL4,1.566044538369584
MCF2L2,1.565458418112739
SLC22A4,1.5653215415491968
PDE1A,1.565004648567589
FANCA,1.5647052491176179
UCN2,1.564132632875809
KCNT2,1.563667527640059
HCST,1.5634924729202433
ZNF483,1.5633093434638936
SATB2,1.5631209498913692
HTR1E,1.5629238378963681
MDK,1.5628278507994149
C8orf75,1.5622506790062705
CEACAM21,1.5619028869484373
NR2E1,1.561594216333874
TDRD6,1.5615932055729111
C9orf66,1.5612748229596336
VSIG4,1.560768302777149
C6orf138,1.5606581651003608
TCHH,1.5604420463418676
ACOT11,1.5597130031772248
TPM2,1.5583841776836185
ERO1LB,1.558382808116601
ZNF737,1.558251603777308
HIST1H2BK,1.5579672527018353
LOC149837,1.5576143143901136
ATP6V1G2,1.557223326906511
AMT,1.5572141251821683
DGKI,1.557179149984565
P2RY1,1.5571273554433178
NBPF10,1.55698560147965
C20orf195,1.5568218813262795
BEND5,1.5564736838741438
TTC25,1.5563843468733665
IL27RA,1.5560871314005469
IRF8,1.5547596105435135
OR7A5,1.554716744968603
S100A16,1.5546994928545166
PRKCA,1.554418532270196
PARM1,1.5542046019444948
BDKRB1,1.5535849079210533
MYH15,1.5529676242613994
LRRC36,1.5526642687600085
RNF217,1.5524559237536908
CLECL1,1.5520149490912627
ADAM11,1.5519869003426074
SPAG4,1.5515233371771575
KIF18A,1.5513658872876228
PYGL,1.5509725639462297
KRT33A,1.5506312160783338
PROZ,1.5503775225327776
TCF7,1.5500900988390094
GLT1D1,1.5494204621306444
PCDHB13,1.5485045114554186
CSPG5,1.5482404894573922
SLC34A3,1.5478936129459457
CALCB,1.547842491399472
NOX4,1.547737481676324
GRM8,1.5477265533584557
HIST1H2AC,1.546994380868061
BCAT1,1.5465952769157758
KCNN1,1.546509974977619
RPH3AL,1.5462486612140727
PADI1,1.5461134673849877
SCGB1A1,1.5460091332518662
LOC221442,1.5458514564453754
SPHK1,1.5455840551066435
C1orf113,1.5448631071929264
AHRR,1.5443404123535036
NBLA00301,1.5442772299718426
C2orf74,1.5432114534259902
LRIG3,1.5431901755395532
IL18R1,1.5429241587912241
SLC16A5,1.5427779192451843
EVL,1.5426541735342378
C9orf117,1.5424524786372948
LOC92973,1.541894977008806
TLR6,1.5413480882047703
LST-3TM12,1.5409019112605113
BHLHE41,1.5408085008645651
TUBB8,1.5405672497040648
PSMB9,1.5405630514488142
C4orf32,1.5401797186618364
CATSPERG,1.5401554120741405
CNGB1,1.5399888200335667
PAR-SN,1.5399507665052525
COMTD1,1.5395387268330305
SCARF2,1.5392979418253525
SH3D20,1.538665421302626
C19orf26,1.5383471038070826
DHH,1.5383130084676873
ZNF502,1.5379201181794822
C20orf54,1.5370905995031845
KIR3DL2,1.5370033548466298
PRDM6,1.5368528578816574
HS3ST3B1,1.5366015414594032
CCDC39,1.536450497180394
LEPREL2,1.5362505505138968
DACT1,1.5352306342005926
HLA-DOA,1.5347336791331654
EPHB3,1.5346784969037497
FPR1,1.5345622560614287
TM4SF18,1.5345158019003298
ISLR,1.5344945458294788
HGFAC,1.5344090093864104
CCDC69,1.534224928110977
GJC3,1.5338597433073096
C9orf170,1.5336175485566035
ETV3,1.533571571616931
C1orf228,1.533386044531742
PANK1,1.5331239801719279
MYO7B,1.5330029545737445
ADAP1,1.5329391794946376
FLJ13197,1.5328726559252024
CREB5,1.5323454541656547
C14orf182,1.5322329313672067
